"","x"
"217","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"218","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"219","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"220","RT @victoreliasson_: Ahh! @eliassonanna RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad h‚Ä¶"
"221","RT @SBS2: #Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"222","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"223","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"224","#Woolworths pull batch from shelves after #Brisbane man finds dead cockroach inside... https://t.co/jqSCXn1M7q https://t.co/GXkN3MdUuF"
"225","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"226","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"227","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"228","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"229","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"230","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"231","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"232","RT @sanj971: #Coles and #Woolworths recall pre-packed #salad leaf products linked to #salmonella #infection https://t.co/M7jNfmGfn8 #Austra‚Ä¶"
"233","#Woolworths ordered to pay $3m over product safety concerns https://t.co/kPOCSO0toG"
"234","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"235","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"236","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"237","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"238","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"239","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"240","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"241","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"242","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"243","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"244","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"245","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"246","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"247","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"248","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"249","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"250","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"251","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"252","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"253","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"254","RT theage: #Woolworths fined $3 million over dodgy products https://t.co/sI4BXr3XUF https://t.co/ii79j1RM9B"
"255","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"256","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"257","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"258","RT @theage: #Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"259","#Woolworths fined $3 million over dodgy products https://t.co/vxQEmQH9g7 https://t.co/OwRciHOpZN"
"260","Dead COCKROACH found in a #Woolworths Caesar salad https://t.co/FI56ZjU8fK via @MailOnline"
"261","This gave me hibbijibbies....

#woolies #spiders #woolworths https://t.co/0ZUqfv05ae"
"262","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"263","O well less specials at our supermarkets ,we consumers will pick up the bill #Woolworths"
"264","So with either salmonella or huge spiders, #Woolworths salads WILL have you shitting your pants. #TheProjectTV"
"265","#Woolworths are having a bad year. Just like the banks #toobigtofail hmmm #polticiansbackpocket #shockjockssponsors  https://t.co/rWn6eWJiyx"
"266","Dear #Woolworths, you've ruined my week and my Friday night."
"267","#Woolworths https://t.co/z2ZzJSwLZg"
"268","You ain't driven a shopping trolley if it aint the #Woolworths one. 5 star handling https://t.co/HgD1xFVfLw"
"269","Anyone fancy coming in with me! #woolworths Shops under the hammer...         Ipswich‚Äôs ¬£7m town centre sell-off https://t.co/90Axoxi6b7"
"270","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"271",".@MyOtherK why do people buy plastic wrapped fresh food? Crazy #EatFresh #Woolworths #Melbourne #farmfresh  https://t.co/5AU4NT1BLx"
"272","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"273","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"274","#coles #woolworths #salad #recall #salmonella #salmonellasalad #hahahaha Eat healthy they said!!! https://t.co/w4UguoaPVW"
"275","RT @AustralianOpen: All 380 #Woolworths ballkids in @MCourtArena. Who will be our top ballkids for 2016? Stay tuned. Ì†ºÌææÌ†ºÌææÌ†ºÌææ #AusOpen https://t‚Ä¶"
"276","RT @tomglasson: Between this and salmonella, it's been a shocking 24 hours for salad. #SalmonellaMutantSpider #Woolworths  https://t.co/g4Z‚Ä¶"
"277","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"278","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"279","RT @YesSixes: Anyone else too nervous to eat a bag of lettuce they bought from #Woolworths ... Or is it just me?"
"280","Anyone else too nervous to eat a bag of lettuce they bought from #Woolworths ... Or is it just me?"
"281","RT @Cartorit: ""Coles and Woolworths caught up in toxic lettuce recall""  shop #foodland people. #Woolworths #colesworth #Coles cheap comes a‚Ä¶"
"282","Ahh! @eliassonanna RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/x0Wqm4C4GI"
"283","""Coles and Woolworths caught up in toxic lettuce recall""  shop #foodland people. #Woolworths #colesworth #Coles cheap comes at a cost."
"284","@shane25873 Saw them today at #Woolworths - Thought no-one will buy them now."
"285","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"286","@woolworths . bought this mouldy dip (even though its not expired?) today. so unhappy. to go withmy salmonella maybe? #Woolworths"
"287","RT @Boatie86: $3 mill fine for #Woolworths‚Ä¶ be like fining me .05c for speeding. No deterrent."
"288","RT @Boatie86: $3 mill fine for #Woolworths‚Ä¶ be like fining me .05c for speeding. No deterrent."
"289","$3 mill fine for #Woolworths‚Ä¶ be like fining me .05c for speeding. No deterrent."
"290","@theheraldsun my wild guess would be: by shopping @Coles or #Woolworths #truth #salmonella"
"291","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"292","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"293","@abcnews @Pollytics Salad mix #Woolworths Now with added protein!"
"294","#Woolworths and the spiders from Mars aaaahhhggg"
"295","Currently my favourite snack
#glutenfree #vegetarian #woolworths #risottoricecakes #ricecakes https://t.co/hjQSHdMg9n"
"296","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"297","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"298","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"299","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"300","Safeway marking down all their salmonella/spider spinach #Woolworths https://t.co/HL53dIVDay"
"301","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"302","$JSEWHL #Woolworths Symmetrical triangle, results incoming https://t.co/aaE9DKcGXf"
"303","#Woolworths ordered to pay $3 million penalty for selling unsafe products #jobs #money #work #: Woolworths has... https://t.co/hKaBd4dLn4"
"304","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"305","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"306","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"307","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"308","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"309","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"310","Woman finds big, alive spider in #Woolworths salad mix https://t.co/TPro3L0aL8 https://t.co/Y7qmlewCcW"
"311","RT @SBS2: #Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"312","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"313","#IRL #cornballer strikes hard! #Woolworths ordered to pay $3m over product safety concerns https://t.co/7TPImCK5EA - via @abcnews"
"314","RT @Juliet777777: The Equaliser P.A.I @Abloorable @IRStrutt PROUDLY #SPONSORED BY #WOOLWORTHS (so pleasing they have a sponsor finally) htt‚Ä¶"
"315","#Woolworths hit with more than US$2.1 million #Penalty for #Failing to #Swiftly #Alert ... https://t.co/RqKJH86Sl0 #Australias #US21"
"316","Woolies slapped with $3m fine as salmonella outbreak continues https://t.co/fm6VDMqhrG via @newscomauHQ #Woolworths"
"317","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"318","#gross #Woolworths #spidey Ì†ΩÌµ∏ https://t.co/XIG8qInNP8"
"319","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"320","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"321","@ShawAcademySean @ShawacademyRH #shawmarketingfail #shawmarketing #shawacademy #marketingfail #woolworths #spider https://t.co/WQuhTh8x7R"
"322","I just ate #woolworths prepacked spinach for dinner .....pray for me Ì†ΩÌ≤©Ì†ΩÌ≤©Ì†ΩÌ≤©Ì†ΩÌ≤©Ì†ΩÌ≤©Ì†ΩÌ≤©"
"323","#NP
https://t.co/Se6wZfZaZC

#GoMocs #AddSportsRuinAShow #LIVMUN #Month4Smiles #Woolworths #MOTD #DemDebate #MvsW #SDR #WDHTD #MPGAwards #RT"
"324","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"325","Sarah Lee Blueberry Cheesecake Icecream why do you tempt me so? #Woolworths Ì†ºÌΩß"
"326","RT @SBS2: #Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"327","RT @SBS2: #Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"328","RT @SBS2: #Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"329","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"330","#Coles Promises To Price Match #Woolworths Spider Lettuce: https://t.co/7o1Xx4T7KV @SBSComedy https://t.co/5h1VSiN9et"
"331","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"332","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"333","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"334","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"335","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"336","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"337","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"338","#Woolworths https://t.co/mlBxl8CMCo"
"339","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"340","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"341","@brendens3 @M4G1Cal Who pays the #GST? The vendor? The buyer? Perhaps the vendor should pay. #aldi #coles #woolworths"
"342","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"343","Woman finds big, alive spider in #Woolworths salad mix https://t.co/2kP8VlcNPp https://t.co/GLb5SeoHY9"
"344","RT @abcnews: Sydney woman films huge spider crawling inside bag of #Woolworths pre-packaged salad https://t.co/uD1Cdq18Zq https://t.co/ebHF‚Ä¶"
"345","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"346","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
"347","'Contaminated' lettuce recalled from ACT #Woolworths, Bi-Lo and Coles supermarkets... https://t.co/ycunVvAK6Z https://t.co/lrTW0oc6bt"
"348","Spider found in #Woolworths salad mix https://t.co/gZKg0yRpbG"
"349","RT theage: Large, live spider found in #Woolworths salad mix https://t.co/OkpqaBH7FN https://t.co/v8qh6uAE1P"
"350","RT @theage: Large, live spider found in #Woolworths salad mix https://t.co/WoQ9LlTKvg https://t.co/K8jpB2SXKp"
